metric,state,year,value,unit,source_table,source_title,source_release_date,source_pdf
number_of_recipients_000,Kelantan,2017,362.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2018,367.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2019,383.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2020,373.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2021,404.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2022,394.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2023,389.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2024,393.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2010,7149.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2011,7634.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2012,7782.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2013,7903.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2014,8392.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2015,8348.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2016,8424.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2017,8677.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2018,8761.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2019,9195.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2020,9456.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2021,9769.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2022,9996.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2023,10105.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Malaysia,2024,10238.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2010,227.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2011,234.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2012,238.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2013,244.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2014,255.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2015,187.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2016,271.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2017,284.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2018,283.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2019,299.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2020,319.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2021,337.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2022,336.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2023,346.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Melaka,2024,350.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2010,234.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2011,267.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2012,267.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2013,268.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2014,281.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2015,275.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2016,294.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2017,303.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2018,309.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2019,314.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2020,344.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2021,343.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2022,342.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2023,350.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Negeri Sembilan,2024,356.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2010,315.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2011,347.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2012,348.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2013,338.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2014,391.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2015,507.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2016,374.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2017,386.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2018,393.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2019,424.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2020,446.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2021,445.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2022,444.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2023,454.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pahang,2024,465.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2010,545.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2011,594.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2012,584.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2013,589.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2014,644.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2015,653.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2016,647.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2017,659.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2018,676.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2019,699.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2020,700.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2021,714.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2022,731.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2023,729.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perak,2024,735.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2010,46.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2011,47.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2012,49.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2013,50.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2014,56.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2015,56.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2016,62.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2017,61.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2018,61.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2019,69.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2020,74.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2021,78.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2022,76.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2023,76.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Perlis,2024,80.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2010,501.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2011,527.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2012,525.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2013,529.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2014,553.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2015,556.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2016,555.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2017,565.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2018,566.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2019,586.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2020,614.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2021,604.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2022,641.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2023,635.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Pulau Pinang,2024,642.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2010,504.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2011,561.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2012,582.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2013,608.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2014,645.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2015,646.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2016,661.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2017,654.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2018,665.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2019,688.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2020,647.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2021,696.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2022,721.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2023,726.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sabah,2024,730.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2010,579.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2011,605.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2012,635.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2013,632.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2014,696.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2015,697.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2016,706.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2017,728.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2018,743.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2019,775.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2020,691.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2021,733.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2022,741.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2023,758.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Sarawak,2024,771.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2010,1733.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2011,1845.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2012,1948.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2013,1952.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2014,2058.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2015,1982.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2016,2043.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2017,2147.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2018,2153.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2019,2333.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2020,2461.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2021,2526.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2022,2560.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2023,2596.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Selangor,2024,2610.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2010,225.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2011,248.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2012,248.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2013,243.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2014,260.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2015,267.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2016,272.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2017,285.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2018,285.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2019,306.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2020,302.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2021,307.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2022,307.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2023,312.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Terengganu,2024,320.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2010,558.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2011,580.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2012,589.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2013,606.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2014,609.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2015,583.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2016,575.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
